userid,register_time,country
29216,2017-05-26,PH
29219,2017-03-06,TW
29222,2017-03-08,ID
29228,2017-03-03,SG
29233,2017-04-25,ID
29238,2017-02-26,TW
29245,2017-04-10,VN
29248,2017-04-25,SG
29249,2017-01-20,VN
29252,2017-01-19,VN
29260,2017-02-01,MY
29261,2017-04-20,VN
29270,2017-05-24,ID
29279,2017-05-20,TW
29281,2017-01-03,PH
29291,2017-05-02,TW
29300,2017-05-02,SG
29301,2017-03-08,PH
29303,2017-03-22,ID
29310,2017-03-01,TW
29311,2017-04-18,TH
29313,2017-01-17,TH
29319,2017-05-12,TH
29325,2017-05-01,TH
29328,2017-01-23,TH
29330,2017-04-16,MY
29340,2017-02-23,MY
29343,2017-04-07,MY
29352,2017-05-21,SG
29358,2017-01-10,VN
29368,2017-04-11,SG
29375,2017-03-07,ID
29376,2017-04-13,VN
29386,2017-02-05,SG
29388,2017-04-13,ID
29395,2017-02-08,ID
29398,2017-04-03,VN
29407,2017-02-04,TH
29411,2017-05-12,SG
29415,2017-04-28,TW
29416,2017-02-22,VN
29419,2017-05-22,PH
29421,2017-04-19,TH
29422,2017-03-02,TW
29427,2017-03-17,SG
29428,2017-02-14,TH
29431,2017-01-05,TW
29440,2017-02-03,SG
29450,2017-01-28,MY
29460,2017-05-04,VN
29464,2017-03-14,PH
29466,2017-04-23,TW
29468,2017-05-13,SG
29474,2017-02-05,PH
29482,2017-03-01,VN
29487,2017-05-22,TW
29496,2017-02-05,MY
29500,2017-02-06,PH
29509,2017-05-21,PH
29514,2017-01-23,TH
29524,2017-03-16,ID
29530,2017-03-26,SG
29535,2017-05-03,PH
29536,2017-02-24,PH
29541,2017-02-09,VN
29551,2017-04-09,VN
29555,2017-03-18,MY
29558,2017-01-25,ID
29566,2017-04-24,ID
29574,2017-02-28,SG
29584,2017-04-03,TH
29592,2017-02-17,MY
29597,2017-05-28,SG
29605,2017-05-31,VN
29613,2017-04-15,ID
29614,2017-01-26,PH
29616,2017-05-02,SG
29621,2017-03-27,PH
29629,2017-01-21,SG
29634,2017-04-08,VN
29642,2017-02-01,SG
29651,2017-05-07,ID
29654,2017-02-28,PH
29655,2017-04-22,SG
29658,2017-02-13,TW
29662,2017-02-04,ID
29666,2017-04-23,PH
29671,2017-04-10,ID
29681,2017-03-25,MY
29690,2017-03-09,TH
29700,2017-05-27,PH
29704,2017-04-19,TW
29710,2017-06-01,ID
29715,2017-01-24,TW
29722,2017-05-23,ID
29726,2017-03-18,TW
29729,2017-03-16,PH
29732,2017-02-18,ID
29740,2017-04-06,MY
29743,2017-03-03,PH
29746,2017-04-05,TH
29754,2017-04-26,SG
29756,2017-02-12,PH
29763,2017-01-31,TW
29770,2017-01-26,ID
29777,2017-05-30,VN
29785,2017-05-31,VN
29794,2017-03-02,PH
29798,2017-01-10,TH
29799,2017-04-24,ID
29801,2017-04-26,PH
29805,2017-05-29,PH
29809,2017-02-06,ID
29819,2017-02-16,VN
29820,2017-03-27,MY
29825,2017-04-12,SG
29829,2017-01-12,TH
29832,2017-01-22,MY
29834,2017-05-07,TW
29842,2017-03-15,MY
29848,2017-03-18,MY
29854,2017-01-21,TH
29856,2017-02-17,ID
29858,2017-01-04,TW
29859,2017-05-29,ID
29868,2017-02-19,SG
29877,2017-01-24,ID
29878,2017-01-28,TW
29882,2017-02-21,TH
29886,2017-02-28,VN
29889,2017-04-23,VN
29890,2017-04-16,TH
29895,2017-01-11,SG
29900,2017-02-05,VN
29906,2017-04-04,SG
29910,2017-05-18,PH
29915,2017-05-08,SG
29917,2017-05-19,ID
29927,2017-04-03,TW
29933,2017-03-03,ID
29936,2017-03-09,TH
29942,2017-03-26,TH
29948,2017-04-22,VN
29950,2017-05-14,MY
29958,2017-02-04,VN
29960,2017-06-01,MY
29962,2017-05-28,PH
29970,2017-03-04,PH
29973,2017-05-28,TH
29977,2017-05-16,MY
29981,2017-01-03,ID
29991,2017-04-03,MY
30000,2017-05-31,TH
30005,2017-01-06,MY
30014,2017-02-13,SG
30022,2017-03-02,ID
30023,2017-03-26,ID
30024,2017-04-14,ID
30029,2017-01-27,ID
30034,2017-03-15,VN
30038,2017-02-17,VN
30045,2017-03-01,SG
30046,2017-04-25,ID
30047,2017-05-10,SG
30052,2017-03-02,VN
30061,2017-05-31,ID
30064,2017-02-02,TW
30071,2017-01-28,SG
30077,2017-06-01,SG
30085,2017-04-09,ID
30094,2017-02-16,ID
30101,2017-05-15,TW
30108,2017-05-10,TH
30110,2017-02-13,PH
30118,2017-01-04,MY
30122,2017-03-23,SG
30131,2017-02-07,TH
30136,2017-05-06,TH
30144,2017-02-16,SG
30151,2017-05-02,ID
30154,2017-01-28,ID
30164,2017-01-08,ID
30174,2017-01-16,ID
30178,2017-01-11,VN
30183,2017-05-23,ID
30190,2017-02-10,MY
30200,2017-05-27,ID
30209,2017-01-28,PH
30215,2017-04-19,MY
30223,2017-03-08,SG
30231,2017-04-02,TW
30234,2017-03-18,ID
30240,2017-05-05,TW
30248,2017-01-02,ID
30252,2017-01-13,TW
30253,2017-03-13,VN
30263,2017-04-02,MY
30267,2017-03-27,SG
30272,2017-05-23,TW
30280,2017-03-08,TH
30281,2017-04-20,SG
30287,2017-03-12,TW
30292,2017-06-01,MY
30297,2017-01-31,VN
30298,2017-03-29,VN
30305,2017-04-24,TW
30309,2017-03-28,SG
30312,2017-04-14,PH
30322,2017-01-16,VN
30323,2017-03-11,MY
30330,2017-05-19,PH
30334,2017-01-25,TW
30340,2017-03-20,VN
30342,2017-06-01,TW
30347,2017-02-28,PH
30356,2017-05-12,PH
30361,2017-05-16,VN
30363,2017-05-08,TH
30364,2017-02-24,ID
30368,2017-03-26,MY
30377,2017-02-01,PH
30378,2017-04-17,PH
30380,2017-03-14,SG
30385,2017-04-25,ID
30389,2017-02-27,MY
30395,2017-04-05,TH
30399,2017-03-25,VN
30403,2017-03-21,TH
30410,2017-04-09,MY
30415,2017-01-23,MY
30417,2017-03-10,SG
30418,2017-05-03,TH
30425,2017-01-05,TH
30435,2017-02-27,TH
30440,2017-05-13,MY
30449,2017-02-11,ID
30457,2017-05-07,TH
30467,2017-01-20,SG
30475,2017-03-25,ID
30480,2017-02-26,VN
30490,2017-03-21,ID
30499,2017-01-21,ID
30503,2017-05-22,TW
30513,2017-05-07,TW
30516,2017-04-05,TW
30523,2017-04-26,TH
30527,2017-01-13,PH
30532,2017-06-01,ID
30541,2017-05-04,PH
30544,2017-03-25,SG
30552,2017-01-31,MY
30553,2017-01-30,TH
30556,2017-03-02,MY
30557,2017-02-25,VN
30559,2017-03-15,MY
30562,2017-02-19,SG
30571,2017-03-30,PH
30572,2017-05-04,ID
30580,2017-01-24,PH
30586,2017-05-27,SG
30587,2017-05-04,PH
30596,2017-05-15,PH
30603,2017-04-17,VN
30611,2017-03-09,TW
30615,2017-04-25,MY
30624,2017-03-12,MY
30626,2017-01-04,VN
30635,2017-03-14,MY
30637,2017-01-03,VN
30640,2017-01-07,ID
30647,2017-03-08,TH
30648,2017-05-17,SG
30658,2017-05-14,PH
30668,2017-03-28,MY
30672,2017-01-10,VN
30681,2017-05-06,VN
30691,2017-02-05,ID
30695,2017-02-11,MY
30696,2017-01-09,TH
30697,2017-04-12,PH
30706,2017-02-06,TH
30707,2017-05-28,SG
30716,2017-04-15,MY
30722,2017-01-10,TH
30729,2017-03-07,ID
30737,2017-05-23,SG
30740,2017-04-17,TW
30750,2017-03-18,MY
30751,2017-02-01,MY
30754,2017-01-09,SG
30763,2017-04-06,TW
30773,2017-03-29,PH
30783,2017-05-17,VN
30793,2017-05-08,VN
30799,2017-02-07,TW
30802,2017-03-01,ID
30809,2017-03-29,TH
30816,2017-05-03,PH
30818,2017-04-08,VN
30826,2017-04-14,VN
30833,2017-05-07,PH
30842,2017-04-06,MY
30843,2017-03-12,SG
30849,2017-04-29,ID
30851,2017-05-12,TW
30856,2017-01-10,SG
30866,2017-05-11,ID
30871,2017-02-11,MY
30877,2017-05-10,VN
30886,2017-01-09,VN
30891,2017-05-03,VN
30892,2017-01-14,TH
30901,2017-04-29,ID
30906,2017-04-17,TW
30916,2017-05-15,TH
30920,2017-01-08,SG
30926,2017-04-05,SG
30927,2017-02-16,SG
30933,2017-03-29,PH
30937,2017-04-30,SG
30945,2017-01-22,TW
30947,2017-05-24,SG
30951,2017-05-04,SG
30959,2017-03-23,VN
30961,2017-05-17,TW
30969,2017-06-01,TH
30979,2017-03-08,VN
30989,2017-05-30,TW
30997,2017-05-29,PH
31005,2017-04-28,TW
31014,2017-03-18,ID
31024,2017-03-02,VN
31034,2017-05-07,TW
31043,2017-03-13,TH
31048,2017-05-21,VN
31052,2017-02-21,PH
31056,2017-03-12,VN
31066,2017-01-06,PH
31071,2017-05-12,TH
31081,2017-01-17,ID
31089,2017-03-28,PH
31091,2017-01-26,ID
31098,2017-01-17,ID
31106,2017-04-17,ID
31116,2017-05-02,TW
31125,2017-03-20,ID
31132,2017-04-23,TW
31137,2017-01-26,TW
31142,2017-04-24,TW
31151,2017-02-21,TH
31155,2017-03-18,ID
31158,2017-04-07,VN
31168,2017-04-27,SG
31173,2017-02-12,VN
31183,2017-04-06,VN
31184,2017-03-12,VN
31185,2017-02-02,PH
31190,2017-01-22,TW
31191,2017-05-12,TH
31199,2017-05-15,TW
31203,2017-04-12,ID
31213,2017-01-27,MY
31215,2017-05-29,ID
31218,2017-01-15,ID
31220,2017-03-13,VN
31230,2017-02-23,MY
31232,2017-05-25,SG
31241,2017-03-15,MY
31246,2017-03-10,TW
31249,2017-01-15,TW
31258,2017-01-05,SG
31268,2017-01-04,MY
31278,2017-02-23,PH
31284,2017-03-02,TW
31286,2017-02-02,SG
31287,2017-05-26,TH
31295,2017-03-16,TH
31305,2017-03-08,MY
31315,2017-01-12,TW
31316,2017-01-01,MY
31324,2017-03-06,PH
31326,2017-03-26,ID
31331,2017-03-20,SG
31336,2017-05-12,PH
31339,2017-04-23,SG
31342,2017-03-23,TH
31345,2017-04-06,TH
31350,2017-01-05,SG
31356,2017-01-05,TW
31361,2017-01-02,SG
31367,2017-04-29,VN
31370,2017-05-08,VN
31373,2017-04-20,MY
31382,2017-03-14,SG
31387,2017-02-05,PH
31393,2017-03-12,VN
31398,2017-04-17,ID
31405,2017-02-12,VN
31409,2017-02-22,TW
31416,2017-05-04,SG
31421,2017-05-18,TW
31431,2017-04-17,PH
31433,2017-04-10,ID
31438,2017-02-03,ID
31444,2017-01-10,TW
31445,2017-05-17,SG
31452,2017-04-23,VN
31457,2017-05-27,MY
31462,2017-02-23,MY
31467,2017-03-16,SG
31471,2017-03-02,SG
31475,2017-03-06,SG
31479,2017-03-03,VN
31484,2017-01-05,VN
31492,2017-02-19,SG
31499,2017-01-27,TH
31508,2017-02-04,SG
31509,2017-05-12,VN
31514,2017-04-13,VN
31519,2017-04-25,MY
31521,2017-03-11,TW
31522,2017-05-14,SG
31527,2017-02-25,TW
31532,2017-05-02,ID
31542,2017-03-12,VN
31549,2017-05-22,VN
31557,2017-01-07,SG
31566,2017-03-03,TH
31573,2017-02-08,ID
31579,2017-02-19,ID
31582,2017-01-01,VN
31587,2017-03-05,SG
31588,2017-04-30,PH
31597,2017-04-26,SG
31602,2017-01-22,TW
31611,2017-03-03,PH
31617,2017-05-03,VN
31625,2017-01-28,VN
31633,2017-05-17,PH
31643,2017-02-07,MY
31644,2017-05-16,MY
31646,2017-04-03,TW
31656,2017-03-19,SG
31658,2017-01-27,VN
31667,2017-02-23,SG
31671,2017-03-11,TW
31673,2017-02-20,TH
31675,2017-04-30,TW
31681,2017-04-25,ID
31684,2017-02-13,VN
31685,2017-03-30,ID
31687,2017-02-01,TH
31690,2017-02-02,SG
31695,2017-02-25,MY
31698,2017-03-22,ID
31706,2017-05-17,ID
31707,2017-04-17,SG
31708,2017-02-08,TW
31717,2017-01-31,TH
31720,2017-05-18,VN
31727,2017-05-29,TH
31735,2017-01-24,MY
31738,2017-04-07,PH
31745,2017-05-31,TW
31751,2017-05-17,TW
31755,2017-03-06,SG
31761,2017-05-27,PH
31762,2017-03-18,TH
31771,2017-03-27,PH
31775,2017-04-11,TH
31783,2017-04-27,TW
31788,2017-05-03,PH
31795,2017-03-27,PH
31798,2017-02-08,SG
31805,2017-03-28,PH
31814,2017-02-04,PH
31818,2017-03-23,MY
31819,2017-04-16,SG
31824,2017-01-31,VN
31829,2017-02-04,VN
31833,2017-04-09,PH
31841,2017-01-19,ID
31847,2017-01-19,SG
31855,2017-02-06,TW
31862,2017-01-17,SG
31863,2017-04-10,VN
31871,2017-01-20,TW
31877,2017-01-10,SG
31886,2017-04-11,MY
31894,2017-05-11,SG
31900,2017-05-10,ID
31906,2017-03-07,PH
31907,2017-05-09,PH
31909,2017-03-05,ID
31916,2017-01-11,PH
31925,2017-03-02,PH
31935,2017-04-07,ID
31942,2017-05-29,TW
31951,2017-04-30,MY
31954,2017-03-04,ID
31961,2017-04-29,SG
31969,2017-02-03,VN
31973,2017-04-02,MY
31982,2017-03-25,PH
31990,2017-01-18,TH
32000,2017-04-21,TW
32001,2017-01-02,SG
32009,2017-03-20,ID
32014,2017-02-23,VN
32020,2017-02-18,VN
32025,2017-05-16,SG
32026,2017-03-30,MY
32027,2017-03-30,SG
32032,2017-01-08,ID
32034,2017-03-19,MY
32043,2017-01-20,ID
32053,2017-01-25,MY
32054,2017-01-10,SG
32061,2017-05-26,SG
32068,2017-01-31,ID
32073,2017-01-31,TW
32083,2017-05-17,VN
32089,2017-04-06,MY
32091,2017-04-04,VN
32094,2017-02-22,TW
32102,2017-01-20,TW
32104,2017-03-15,VN
32114,2017-01-08,ID
32121,2017-05-03,ID
32125,2017-01-17,MY
32132,2017-04-07,TW
32139,2017-05-26,PH
32147,2017-02-24,TW
32156,2017-05-04,TW
32163,2017-01-04,PH
32172,2017-05-29,VN
32174,2017-04-29,SG
32184,2017-02-22,PH
32192,2017-03-16,SG
32196,2017-01-29,MY
32200,2017-04-12,ID
32204,2017-05-14,VN
32210,2017-04-28,TW
32220,2017-04-25,VN
32223,2017-01-12,VN
32224,2017-04-11,TH
32230,2017-01-19,TW
32234,2017-04-24,TW
32237,2017-03-24,VN
32239,2017-01-06,SG
32249,2017-05-07,MY
32259,2017-04-09,SG
32262,2017-02-05,VN
32268,2017-02-03,TH
32273,2017-03-11,TH
32275,2017-04-10,TH
32281,2017-02-05,TW
32284,2017-05-11,MY
32288,2017-05-17,MY
32295,2017-05-04,ID
32304,2017-02-23,TH
32311,2017-04-20,PH
32321,2017-03-16,ID
32328,2017-01-31,MY
32337,2017-05-09,TW
32342,2017-02-18,TW
32350,2017-04-13,PH
32356,2017-04-20,VN
32357,2017-01-27,PH
32358,2017-03-06,TW
32364,2017-02-28,TW
32370,2017-02-20,TW
32375,2017-03-21,TH
32380,2017-01-12,ID
32388,2017-03-15,TW
32393,2017-01-14,SG
32399,2017-02-17,MY
32405,2017-04-10,ID
32412,2017-03-23,MY
32421,2017-01-16,TW
32422,2017-01-20,MY
32426,2017-03-19,SG
32430,2017-01-24,ID
32435,2017-05-25,ID
32443,2017-05-21,TH
32449,2017-05-07,TW
32457,2017-05-23,ID
32465,2017-04-26,PH
32474,2017-05-05,TH
32478,2017-04-25,PH
32483,2017-01-26,MY
32493,2017-03-22,TH
32499,2017-01-18,VN
32507,2017-01-16,MY
32515,2017-03-26,PH
32522,2017-05-18,PH
32530,2017-02-15,TH
32533,2017-01-02,PH
32538,2017-04-27,SG
32545,2017-03-11,ID
32555,2017-02-10,VN
32564,2017-02-20,MY
32569,2017-03-19,PH
32573,2017-01-28,VN
32577,2017-04-23,TH
32578,2017-03-15,PH
32581,2017-02-23,TH
32589,2017-03-26,ID
32592,2017-04-19,ID
32601,2017-01-12,ID
32602,2017-05-10,TW
32605,2017-02-19,VN
32615,2017-03-26,TH
32617,2017-02-20,SG
32624,2017-05-24,ID
32631,2017-03-13,SG
32633,2017-02-22,MY
32638,2017-01-10,MY
32647,2017-01-28,TW
32648,2017-04-22,TH
32650,2017-03-20,MY
32653,2017-02-25,PH
32656,2017-05-11,VN
32660,2017-01-01,MY
32664,2017-03-28,VN
32669,2017-02-19,PH
32673,2017-02-22,TW
32675,2017-01-29,SG
32682,2017-05-13,ID
32688,2017-04-20,VN
32690,2017-03-16,TW
32699,2017-02-26,PH
32704,2017-03-11,ID
32714,2017-02-07,VN
32722,2017-02-19,PH
32731,2017-01-02,VN
32739,2017-01-30,ID
32747,2017-04-22,TH
32749,2017-01-05,MY
32757,2017-04-19,PH
32766,2017-02-10,SG
32776,2017-05-20,ID
32777,2017-04-13,TW
32786,2017-02-10,SG
32795,2017-05-24,TW
32801,2017-01-24,VN
32805,2017-05-02,VN
32807,2017-01-05,TH
32816,2017-01-06,MY
32819,2017-01-20,PH
32820,2017-01-15,PH
32827,2017-02-16,ID
32830,2017-03-28,TW
32839,2017-01-21,TH
32846,2017-01-31,TW
32852,2017-03-12,MY
32859,2017-02-19,PH
32861,2017-05-07,TW
32870,2017-03-02,TH
32872,2017-02-24,SG
32873,2017-05-18,SG
32877,2017-05-21,TW
32885,2017-01-26,VN
32895,2017-04-05,VN
32897,2017-03-23,TH
32898,2017-04-04,MY
32907,2017-02-18,TH
32915,2017-04-09,MY
32924,2017-01-12,SG
32933,2017-04-30,PH
32939,2017-01-25,VN
32949,2017-05-12,ID
32953,2017-02-17,MY
32954,2017-01-14,PH
32963,2017-02-10,TW
32964,2017-01-13,MY
32974,2017-05-03,ID
32984,2017-02-08,VN
32987,2017-05-28,TH
32988,2017-01-18,ID
32994,2017-05-25,PH
32995,2017-02-15,MY
33005,2017-01-08,PH
33013,2017-02-18,TW
33016,2017-01-27,ID
33017,2017-04-08,TH
33020,2017-02-11,MY
33029,2017-05-14,TW
33030,2017-04-24,PH
33036,2017-05-06,TW
33045,2017-04-18,MY
33046,2017-04-17,SG
33053,2017-01-08,PH
33059,2017-02-08,VN
33068,2017-05-08,MY
33074,2017-01-22,TH
33079,2017-04-03,SG
33083,2017-04-07,MY
33087,2017-04-12,PH
33096,2017-05-24,SG
33097,2017-05-17,PH
33102,2017-02-02,TH
33105,2017-01-14,SG
33109,2017-01-28,PH
33115,2017-02-24,ID
33119,2017-05-31,TW
33125,2017-05-10,PH
33129,2017-04-27,ID
33135,2017-05-29,TW
33140,2017-01-22,TW
33141,2017-03-09,TW
33148,2017-05-16,PH
33156,2017-04-17,MY
33161,2017-03-25,PH
33164,2017-02-24,VN
33173,2017-04-14,TW
33179,2017-05-02,VN
33189,2017-02-15,MY
33194,2017-03-26,PH
33197,2017-01-03,VN
33202,2017-04-14,TH
33206,2017-03-09,TH
33214,2017-01-21,TW
33218,2017-05-03,TW
33224,2017-01-06,TW
33226,2017-02-28,PH
33230,2017-04-18,ID
33237,2017-05-23,MY
33246,2017-03-31,MY
33254,2017-03-07,ID
33257,2017-02-26,SG
33262,2017-04-16,TH
33269,2017-02-23,TH
33274,2017-02-08,PH
33280,2017-01-17,MY
33281,2017-05-22,PH
33288,2017-02-03,TW
33298,2017-05-13,ID
33303,2017-04-30,VN
33311,2017-03-07,TH
33320,2017-01-22,PH
33322,2017-02-16,VN
33329,2017-02-01,ID
33334,2017-01-27,SG
33337,2017-01-01,MY
33339,2017-04-14,SG
33345,2017-02-20,TH
33348,2017-03-03,VN
33353,2017-05-03,TH
33354,2017-05-23,TW
33363,2017-01-12,SG
33371,2017-02-05,TW
33379,2017-04-14,VN
33387,2017-01-15,VN
33397,2017-01-23,TW
33407,2017-04-30,SG
33417,2017-04-04,MY
33422,2017-04-28,TH
33423,2017-04-07,PH
33433,2017-05-25,SG
33439,2017-04-12,PH
33440,2017-05-01,VN
33441,2017-02-01,MY
33442,2017-04-26,ID
33451,2017-03-31,MY
33461,2017-04-04,MY
33464,2017-03-03,TH
33471,2017-05-18,SG
33472,2017-02-02,ID
33477,2017-01-01,ID
33485,2017-04-14,TW
33492,2017-01-21,TW
33501,2017-03-24,ID
33511,2017-05-14,TW
33521,2017-05-19,VN
33529,2017-05-15,SG
33530,2017-05-04,ID
33532,2017-04-04,ID
33539,2017-05-27,TH
33548,2017-05-23,SG
33551,2017-01-18,VN
33553,2017-04-16,PH
33560,2017-02-09,MY
33565,2017-01-28,SG
33572,2017-01-01,TH
33579,2017-05-27,MY
33587,2017-04-24,TW
33596,2017-01-31,TH
33601,2017-02-23,TW
33610,2017-03-01,VN
33613,2017-02-05,MY
33614,2017-02-12,TH
33620,2017-05-26,TH
33626,2017-05-06,TW
33634,2017-04-30,MY
33636,2017-01-23,VN
33646,2017-05-08,SG
33651,2017-02-09,ID
33652,2017-04-06,TW
33653,2017-03-02,TW
33661,2017-05-02,TW
33664,2017-01-29,SG
33673,2017-04-25,PH
33677,2017-04-27,ID
33687,2017-02-26,VN
33696,2017-01-02,TW
33698,2017-01-28,TW
33706,2017-05-05,ID
33709,2017-02-17,SG
33716,2017-04-24,TW
33725,2017-02-10,ID
33731,2017-05-15,TH
33738,2017-05-25,MY
33742,2017-03-28,TH
33751,2017-03-28,MY
33753,2017-04-30,SG
33761,2017-02-13,TH
33767,2017-02-06,TH
33774,2017-05-02,VN
33780,2017-05-17,TH
33781,2017-02-28,PH
33788,2017-03-17,SG
33798,2017-03-04,VN
33807,2017-02-21,PH
33816,2017-02-06,VN
33822,2017-04-24,ID
33831,2017-02-02,PH
33840,2017-01-10,MY
33846,2017-01-16,TW
33850,2017-03-06,PH
33854,2017-02-03,PH
33855,2017-04-23,PH
33858,2017-05-10,MY
33861,2017-04-10,PH
33870,2017-04-06,SG
33880,2017-03-08,MY
33882,2017-03-19,PH
33891,2017-01-12,SG
33901,2017-03-13,TW
33906,2017-04-22,PH
33914,2017-02-27,ID
33919,2017-05-02,PH
33925,2017-05-22,TH
33928,2017-01-26,TH
33937,2017-03-18,TW
33940,2017-04-25,ID
33949,2017-02-10,TH
33957,2017-01-13,VN
33959,2017-02-08,VN
33964,2017-05-14,TW
33971,2017-01-16,PH
33979,2017-02-13,SG
33980,2017-05-21,VN
33988,2017-04-27,TH
33993,2017-05-22,MY
33996,2017-01-22,TW
33997,2017-04-15,MY
34003,2017-01-09,VN
34009,2017-03-11,VN
34010,2017-03-15,MY
34014,2017-05-20,SG
34020,2017-01-03,PH
34025,2017-04-11,SG
34027,2017-03-13,TH
34035,2017-04-09,PH
34044,2017-05-01,SG
34045,2017-05-16,ID
34046,2017-04-03,PH
34053,2017-02-09,TW
34062,2017-04-02,MY
34072,2017-03-06,ID
34074,2017-01-21,ID
34078,2017-02-09,MY
34088,2017-01-17,MY
34093,2017-04-25,SG
34097,2017-01-10,TW
34098,2017-05-02,VN
34107,2017-03-02,SG
34109,2017-02-15,SG
34113,2017-04-26,TW
34117,2017-04-17,VN
34123,2017-05-16,SG
34127,2017-04-23,PH
34134,2017-05-21,ID
34142,2017-03-05,TH
34151,2017-02-09,MY
34157,2017-04-11,VN
34167,2017-03-10,TW
34177,2017-03-17,MY
34187,2017-01-06,MY
34193,2017-03-30,TH
34194,2017-04-22,ID
34201,2017-03-12,MY
34208,2017-01-26,ID
34210,2017-03-08,ID
34211,2017-04-06,TH
34218,2017-03-16,VN
34225,2017-05-24,MY
34235,2017-05-08,MY
34236,2017-03-07,MY
34240,2017-04-20,ID
34242,2017-01-27,ID
34247,2017-02-16,TH
34252,2017-05-28,SG
34261,2017-01-06,ID
34265,2017-01-14,TW
34270,2017-01-21,VN
34274,2017-03-27,VN
34276,2017-03-17,TH
34281,2017-01-16,VN
34285,2017-04-16,ID
34286,2017-04-02,MY
34296,2017-02-08,ID
34306,2017-05-26,MY
34313,2017-04-16,PH
34318,2017-04-13,MY
34328,2017-05-29,VN
34333,2017-05-25,ID
34338,2017-02-15,SG
34343,2017-02-12,SG
34348,2017-01-10,TH
34357,2017-04-10,TW
34367,2017-05-29,TH
34369,2017-05-17,TW
34374,2017-03-06,ID
34380,2017-05-31,VN
34388,2017-03-28,VN
34396,2017-01-22,TH
34398,2017-02-19,TH
34400,2017-02-09,ID
34402,2017-05-31,MY
34405,2017-04-25,ID
34409,2017-04-25,MY
34411,2017-03-05,ID
34420,2017-05-17,TW
34426,2017-05-14,TH
34430,2017-01-03,VN
34432,2017-02-23,TH
34434,2017-04-26,MY
34439,2017-04-05,ID
34444,2017-04-21,MY
34450,2017-02-28,SG
34453,2017-02-11,PH
34460,2017-05-02,MY
34462,2017-05-29,SG
34469,2017-02-28,VN
34471,2017-04-06,SG
34481,2017-05-18,TW
34489,2017-05-14,TW
34497,2017-03-20,VN
34503,2017-04-09,SG
34504,2017-04-29,SG
34509,2017-03-05,TW
34511,2017-04-07,PH
34512,2017-04-16,VN
34514,2017-03-04,TH
34520,2017-05-16,SG
34530,2017-04-06,TW
34533,2017-04-05,PH
34536,2017-02-28,TW
34542,2017-04-09,MY
34545,2017-03-03,SG
34553,2017-03-09,ID
34562,2017-05-05,PH
34568,2017-03-18,MY
34572,2017-03-25,ID
34581,2017-02-05,TH
34588,2017-03-24,PH
34594,2017-04-20,MY
34597,2017-02-05,TW
34602,2017-03-27,MY
34606,2017-04-10,TH
34612,2017-03-21,SG
34613,2017-01-29,TH
34616,2017-05-20,PH
34620,2017-04-13,PH
34623,2017-01-14,SG
34630,2017-01-05,MY
34634,2017-05-14,SG
34644,2017-05-08,SG
34651,2017-04-08,TH
34657,2017-05-22,TW
34666,2017-05-06,TW
34668,2017-03-14,TH
34678,2017-03-25,VN
34685,2017-04-10,TW
34690,2017-02-12,PH
34694,2017-01-13,VN
34696,2017-03-15,VN
34699,2017-02-22,SG
34702,2017-02-19,PH
34712,2017-02-13,TW
34715,2017-02-01,PH
34725,2017-03-26,SG
34728,2017-02-18,MY
34737,2017-04-08,SG
34743,2017-05-30,TW
34746,2017-03-30,SG
34750,2017-03-22,ID
34753,2017-01-08,PH
34762,2017-01-14,MY
34768,2017-01-24,TH
34770,2017-02-25,MY
34780,2017-04-20,PH
34786,2017-03-05,TH
34796,2017-01-09,PH
34800,2017-05-20,PH
34809,2017-02-06,TW
34812,2017-01-22,PH
34819,2017-03-01,VN
34825,2017-03-02,VN
34831,2017-05-08,TW
34837,2017-01-10,MY
34838,2017-04-01,ID
34848,2017-04-26,MY
34854,2017-03-26,PH
34859,2017-02-05,TW
34867,2017-04-22,SG
34872,2017-03-23,ID
34877,2017-01-13,MY
34878,2017-02-23,ID
34888,2017-05-07,SG
34897,2017-03-06,VN
34901,2017-02-25,TW
34907,2017-02-14,MY
34917,2017-01-27,TH
34921,2017-05-22,SG
34923,2017-04-13,PH
34928,2017-02-21,TH
34933,2017-04-20,PH
34943,2017-03-16,SG
34953,2017-03-10,PH
34957,2017-02-20,MY
34966,2017-02-20,SG
34967,2017-01-14,PH
34971,2017-04-01,MY
34977,2017-02-18,TH
34981,2017-04-05,VN
34987,2017-01-16,VN
34994,2017-04-17,VN
34995,2017-05-06,VN
35004,2017-01-24,MY
35014,2017-04-08,TW
35017,2017-05-01,ID
35027,2017-05-22,ID
35033,2017-01-30,MY
35037,2017-03-23,MY
35042,2017-02-22,TW
35046,2017-05-27,VN
35055,2017-05-17,TH
35057,2017-01-03,MY
35064,2017-02-02,MY
35068,2017-05-02,TW
35077,2017-03-23,VN
35078,2017-04-08,TW
35080,2017-02-13,TH
35090,2017-01-27,TH
35093,2017-05-16,TH
35096,2017-01-02,PH
35097,2017-03-17,PH
35101,2017-05-15,SG
35105,2017-04-16,VN
35107,2017-01-11,SG
35111,2017-04-21,TW
35114,2017-01-23,MY
35121,2017-05-18,ID
35124,2017-03-27,VN
